Sentence_ID	Sentence_Index	Aspect_Index	Aspect	Dep_Words	Aspect_Polarity
3226	2313	3	course	['paired', 'with', 'meal', 'each']	neutral
931	2315	0	water	['put']	neutral
979	2316	0	service	['The', 'descent']	positive
979	2316	1	place	['this', 'small', 'packed']	negative
1205	2317	0	sushi	['city', 'This', 'is', 'down', 'hands', 'the', 'ROOT', 'best']	positive
3603	2319	0	pizza	['of', 'lot']	neutral
2567	2321	0	ingredients	['the', 'quality', 'for', 'value']	positive
1419	2322	0	Thali	['small', 'unremarkable', 'The']	negative
305	2323	0	sushi	['The', 'great']	positive
2843	2324	0	chef app	['the', 'complimentary', 'From', 'langostine', 'butternut']	positive
2843	2324	1	delicate butternut squash ravioli in a delicious truffle sauce	['of', 'app', 'buttery', 'dessert', 'tender', 'langostine']	positive
2843	2324	2	buttery and tender langostine entree	['remember', 'dessert', 'app', 'an', 'to', 'amazing', 'ROOT', 'ravioli', 'sauce']	positive
2843	2324	3	dessert	['a', 'to', 'langostine']	neutral
2843	2324	4	Cakebread Cabernet	['of', 'the', 'fabulous', 'drinking']	positive
1931	2325	0	waiter	['of', 'attentive', 'an', 'mark']	positive
181	2326	0	food	['The', 'good', 'only']	positive
3579	2327	0	cheesecake	['of', 'piece']	positive
3579	2327	1	pastries	['several', 'had', 'other', 'nice']	positive
2455	2328	0	staff	['The', 'kind', 'trained']	positive
2455	2328	1	bar	['jump', 'behind', 'the']	neutral
2455	2328	2	drinks	['fix']	neutral
2455	2328	3	menu	['item', 'the', 'in']	neutral
2040	2329	0	makhani	['The', 'OK']	neutral
2040	2329	1	korma	['bland', 'the']	negative
3080	2330	0	food	['The', 'inventive', 'keeps']	positive
1465	2332	0	service	['better', 'the']	conflict
2927	2333	0	decor	['The', 'place', 'diner']	positive
2927	2333	1	place	['this', 'of', 'decor', 'kind', 'in']	positive
1544	2334	0	place	['a', 'and', 'good', 'cute', 'This', 'is', 'but', 'need', 'ROOT']	positive
2161	2335	0	lox	['fresh', 'The']	positive
1341	2337	0	Service	['friendly']	positive
3468	2338	0	thai food	['restaurant']	positive
840	2339	0	Food	['OK']	neutral
840	2339	1	fish	['cooked']	positive
1011	2340	0	chinese food	['good', 'some', 'street', 'for']	positive
698	2341	0	foie gras terrine with figs	['world', 'the']	positive
698	2341	1	duck confit	['The', 'amazing']	positive
14	2342	0	staff	['good', 'some', 'get']	negative
557	2343	0	service	['The', 'does']	conflict
1788	2344	0	choices	['limited', 'the']	negative
1788	2344	1	reservations	['all', 'eat', 'have']	neutral
1788	2344	2	food	['order', 'more']	neutral
1788	2344	3	menu	['the', 'going']	neutral
3302	2345	0	staff	['The', 'offers']	positive
3302	2345	1	service	['offers', 'impeccable']	positive
160	2347	0	Gulab Jamun (dessert)	['dessert', 'recommended']	positive
160	2347	1	waiter	['the', 'by', 'recommended']	positive
2427	2350	0	price	['value']	negative
2427	2350	1	freshness	['value']	negative
2427	2350	2	value	['and', 'terms', 'of', 'price', 'freshness', 'quality']	negative
2427	2350	3	quality	['terms', 'value', 'consisent']	negative
2404	2351	0	place	['playfull', 'The', 'modern', 'sleek']	positive
116	2352	0	food	['and', 'serve', 'wine']	positive
116	2352	1	wine	['food', 'serve']	positive
116	2352	2	prices	['gods', 'at', 'mortal']	positive
2008	2353	0	brioche and lollies	['touch', 'cute', 'The', 'favors']	positive
2008	2353	1	meal	['a', 'to', 'touch', 'memorable']	positive
2206	2354	0	2-person table	['a', 'small', 'into', '2', 'squished']	negative
1010	2355	0	bill	['the', 'outragous']	negative
89	2356	0	service	['The', 'unimposing', 'attentive']	conflict
89	2356	1	food	['better', 'the']	positive
89	2356	2	wine list	['the', 'extensive', 'priced']	positive
89	2356	3	priced	['list', 'extensive', 'attentive', 'well']	positive
2994	2357	0	wait staff	['Kind', 'attentive', 'ROOT']	positive
2572	2359	0	Salads	['fantastic']	positive
1288	2360	0	owners	['and', 'employees', 'The', 'friendly']	positive
1288	2360	1	employees	['owners', 'friendly']	positive
1288	2360	2	pizza	['their', 'fantastic']	positive
1723	2362	0	food	['The', 'yummy']	positive
1723	2362	1	mussels in spicy tomato sauce	['and', 'cooked', 'fries', 'yummy', 'their']	positive
1723	2362	2	fries	['shoestring', 'their', 'sauce', 'crispy', 'mussels']	positive
3491	2363	0	food	['The', 'Italian']	positive
2909	2365	0	dessert	['skip']	negative
3172	2368	0	bagel	['experience']	positive
1795	2369	0	servers	['the', 'forgot']	negative
3438	2371	0	service	['ambience', 'The', 'good']	positive
3438	2371	1	ambience	['good', 'service']	positive
1276	2372	0	case of snapple	['a', 'buy']	neutral
730	2373	0	food	['!']	positive
1870	2374	0	service	['Fast']	positive
1519	2376	0	staff	['The', 'specjal']	positive
1519	2376	1	bar	['chic', 'behind', 'the', 'girl']	neutral
2904	2377	0	chicken	['and', 'dishes', 'beef', 'stick', 'the', 'with']	positive
2904	2377	1	beef	['chicken', 'stick']	positive
2904	2377	2	lamb dishes	['chicken', 'stick']	positive
1009	2378	0	service	['The', 'bad']	negative
1009	2378	1	food	['forever', 'come', 'the', 'took']	negative
2642	2379	0	quality	['specials', 'the', 'xcept']	positive
2642	2379	1	care	['specials', 'xcept']	positive
2642	2379	2	food	['put', 'thier', 'in']	positive
2642	2379	3	specials	['and', 'xcept', 'two', 'put', 'quality', 'care']	neutral
1460	2381	0	decor	['The', 'casual', 'nice']	conflict
307	2382	0	priced	['is', 'place', 'reasonably', 'it']	positive
1338	2386	0	food	['the', '+', 'for', 'F']	positive
1338	2386	1	service	['the', 'for', 'F']	negative
1625	2387	0	waiters	['thing', 'the']	positive
2095	2389	0	noodles	['not', 'super', 'overpriced', 'Stick']	neutral
2095	2389	1	dimsum	['to', 'Stick']	positive
989	2390	0	service	['The', 'fine']	positive
989	2390	1	view	['enjoy', 'the']	positive
3047	2392	0	staff	['the', 'acted']	negative
2993	2394	0	food	['simple', 'atmosphere', 'ROOT', 'delicious']	positive
2993	2394	1	atmosphere	['food', 'outdoor', 'in', 'nice']	positive
3108	2397	0	food	['The', 'good', 'expensive']	conflict
3439	2398	0	prices	['the', 'ROOT', 'fallback', 'is']	negative
1604	2399	0	dinner	['twice', 'Naples', 'for']	neutral
1440	2400	0	soup	['The', 'sour', 'hot', 'tasted']	negative
1440	2400	1	pepper	['and', 'of', 'only', 'else', 'hot', 'nothing']	negative
351	2402	0	sushimi cucumber roll	['Try']	positive
988	2404	0	food	['The', 'delicious']	positive
2963	2405	0	wines by the glass	['Their', 'accompaniment']	positive
2963	2405	1	wine	['king', 'with']	neutral
3412	2406	0	place	['This', 'has']	positive
3412	2406	1	ambience	['and', 'the', 'has', 'correct', 'staff']	positive
3412	2406	2	staff	['ambience', 'has', 'an', 'excellent']	positive
246	2408	0	salt	['of', 'amount', 'balance', 'sweetness']	negative
1771	2409	0	sushi	['eating']	neutral
1394	2411	0	atmosphere	['better', 'The']	positive
3642	2413	0	food	['The', 'outstanding']	positive
3642	2413	1	service	['quick', 'professional', 'the', 'friendly']	positive
2159	2414	0	bagels	['soft', 'The', 'warm', 'crispy', 'enormous']	positive
1708	2415	0	dinner	['a', 'late', 'Stike', 'had']	neutral
1061	2418	0	Service	['friendly', 'fast']	positive
3136	2419	0	staff	['from', 'an', 'ROOT', 'speaking', 'English']	neutral
1514	2421	0	potato chips	['made']	positive
1514	2421	1	bar	['things', 'the', 'made', 'at', 'that']	neutral
1906	2423	0	portions	['taste', 'of', '6', 'each', 'the', 'size']	positive
2700	2424	0	table	['a', 'get']	negative
2781	2425	0	pasta entre'es	['great', 'ate', 'which']	positive
1970	2427	0	steak	['The', 'excellent']	positive
1970	2427	1	butter	['did', 'the', 'but']	negative
1970	2427	2	flavor	['overwhelm', 'the', 'meat']	neutral
1970	2427	3	meat	['of', 'the', 'flavor']	positive
2038	2430	0	food	['boring', 'The', 'expensive']	negative
186	2431	0	ambience	['The', 'pretty', 'nice']	positive
186	2431	1	lunch	['a', 'casual', 'best']	positive
2127	2432	0	menu	['Terrific', 'ROOT', 'rolls', 'dishes']	positive
2127	2432	1	rolls	['and', 'full', 'dishes', 'of', 'menu', 'unique']	positive
2127	2432	2	dishes	['menu', 'rolls', 'special']	positive
130	2433	0	service	['better', 'The', 'ok']	negative
702	2434	0	food	['and', 'the', 'love', 'atmosphere', 'drinks']	positive
702	2434	1	drinks	['food', 'love']	positive
702	2434	2	atmosphere	['food', 'love']	positive
3510	2435	0	customer service	['experience']	negative
328	2438	0	place	['this', 'the', 'was', 'glad', 'O']	positive
328	2438	1	oyster	['binge']	neutral
328	2438	2	Fish	['Went', 'with']	neutral
512	2439	0	maitre d'	['the', 'rude']	negative
3019	2440	0	sushi bar	['the', 'Yoshi', 'at', 'sat']	neutral
3019	2440	1	chef	['Yoshi']	neutral
3019	2440	2	ala carte	['everything', 'ordered']	neutral
1683	2441	0	vibe	['The', 'relaxed', 'cozy']	positive
1683	2441	1	service	['great']	positive
1683	2441	2	food	['the', 'excellent']	positive
195	2442	0	table	['outside', 'an', 'snag']	positive
2623	2443	0	quality	['a', 'looking', 'good', 'for']	positive
959	2445	0	service	['The', 'friendly']	positive
959	2445	1	atmosphere	['the', 'casual']	positive
2172	2447	0	bagels	['the', 'freeze']	neutral
3518	2448	0	Pad See Ew	['plates', 'their', 'Chops', 'or', 'recommend']	positive
3518	2448	1	Pork Chops	['Ew', 'recommend']	positive
3518	2448	2	Tofu plates	['Ew', 'recommend']	positive
1171	2449	0	taste	['both', 'satisfied', 'in']	positive
1171	2449	1	quantity	['300', 'satisfied', 'in']	positive
1518	2450	0	bartender	['heard', 'the', 'from']	neutral
1518	2450	1	food	['brilliant', 'try', 'having']	positive
1518	2450	2	drinks	['heard', 'Tuesday', 'bar', 'having']	positive
1518	2450	3	steak with portobello mushrooms	['try']	positive
1518	2450	4	bar	['on', 'the', 'drinks']	neutral
941	2451	0	service	['The', 'attentive', 'friendly', 'excellent']	positive
2898	2452	0	main course	['decent', 'The', 'had']	positive
2898	2452	1	portion	['average', 'had', 'an']	neutral
1960	2453	0	reservation	['our', 'minutes', 'it', 'for']	negative
1960	2453	1	cocktails	['a', 'few', 'have']	positive
1960	2453	2	surroundings	['enjoy', 'our', 'and', 'other']	positive
214	2455	0	Waitstaff	['attentive']	positive
560	2457	0	dinner menu	['top', 'diverse', 'The']	positive
2461	2458	0	CUISINE	['ABOUT', 'MODERN']	positive
2468	2461	0	Indian food	['like']	positive
3558	2462	0	dishes	['the', 'manna']	positive
1977	2464	0	wait	['and', 'rush', 'noise', 'Forget', 'actually', 'the']	conflict
1977	2464	1	noise	['the', 'rush', 'wait']	conflict
1977	2464	2	rush	['and', 'the', 'noise', 'Forget', 'wait']	conflict
2093	2467	0	bill	['the', 'footing']	negative
2153	2468	0	bagels	['buy', 'eat', 'freeze']	neutral
1156	2470	0	spot	['Jimmy', 'is', 'down', 'night', 'Bronx', 'the', 'ROOT', 'hottest']	positive
2409	2471	0	service	['of', 'terms']	negative
2409	2471	1	delivery	['heel']	negative
2359	2473	0	bill	['The', 'steep', '$']	negative
2968	2475	0	bar	['little', 'nice', 'ambiance', 'Nice']	positive
2968	2475	1	bartender	['good', 'ambiance', 'Nice']	positive
2968	2475	2	service	['good', 'ambiance', 'Nice']	positive
2968	2475	3	ambiance	['and', 'bar', 'service', 'bartender', 'Francois', 'Nice']	positive
382	2477	0	calamari	['The', 'comes']	positive
382	2477	1	sauce	['an', 'with', 'comes', 'incredible']	positive
382	2477	2	duck noodles	['the', 'are']	positive
1715	2478	0	martinis	['exotic', 'of', 'some', 'those', 'blackboard']	positive
611	2480	0	comfort food	['and', 'Simple', 'hot', 'lage']	positive
611	2480	1	portions	['lage']	positive
1643	2482	0	rolls	['though', 'menu', 'specialty', 'Stay', 'ROOT', 'fill']	negative
1643	2482	1	menu	['on', 'the', 'rolls']	neutral
1643	2482	2	avocado	['and', 'much', 'rice', 'fill']	negative
1643	2482	3	rice	['avocado', 'fill']	negative
2989	2484	0	drink refills	['get']	negative
2989	2484	1	dessert	['of', 'option']	neutral
2156	2486	0	bagels	['The', 'priced']	positive
2156	2486	1	priced	['bagels', 'also', 'are', 'NYC', 'ROOT', 'reasonably']	positive
1966	2487	0	business dinner	['a', 'place', 'for']	positive
1966	2487	1	table	['a', 'simply', '2', 'place']	positive
2088	2488	0	Decor	['leaves']	negative
185	2490	0	food	['your', 'like']	neutral
1710	2491	0	waiter	['expected', 'Our', 'fine']	positive
1710	2491	1	place	['the', 'looks']	positive
1710	2491	2	prices	['expected', 'at', 'those']	negative
1710	2491	3	food	['expected', 'of', 'your']	negative
2610	2492	0	toppings	['funky', 'have', 'more']	positive
649	2493	0	place	['say', 'ROOT', 'it', 'forget']	positive
649	2493	1	Meal	['A', 'miss', 'time']	positive
649	2493	2	LOBSTER TAILS	['UMMMMM']	positive
3450	2494	0	espresso cup filled with chocolate mousse	['offers', 'the', 'beyond', 'complimentary']	positive
3450	2494	1	desserts	['offers', 'no']	negative
974	2495	0	Pho	['chicken', 'Cube', 'craving', 'for']	positive
974	2495	1	Lemon grass chicken	['rice', 'Cube', 'Pho', 'or']	positive
974	2495	2	Beef Cube on rice	['chicken', 'Pho']	positive
3089	2496	0	portraits	['actresses', 'of', 'actors', 'plenty']	positive
647	2497	0	food	['The', 'spectacular']	positive
647	2497	1	appitizers	['and', 'then', 'from', 'spectacular', 'course', 'the']	positive
647	2497	2	main course	['then', 'desserts', 'of', 'WOW', 'appitizers', 'to', 'need', 'the']	positive
647	2497	3	desserts	['course', 'the']	positive
378	2499	0	fish	['My', 'delicious']	positive
378	2499	1	curry sauce	['an', 'in', 'delicious', 'incredible']	positive
490	2500	0	deli	['search', 'of', 'most', 'NYC', 'the', 'authentic']	positive
3245	2501	0	pork buns	['their', 'good', 'juicy']	positive
414	2504	0	Thai food	['to', 'Average', 'good']	positive
414	2504	1	delivery	['Average', 'terrible', 'but']	negative
1857	2505	0	space	['The', 'nice']	positive
1857	2505	1	drink	['our', 'order']	negative
164	2506	0	place	['and', 'entire', 'The', 'felt', 'treatment']	negative
1480	2507	0	slice	['the', 'best', 'have']	positive
3663	2511	0	dessert	['a', 'provided', 'delicious']	positive
3250	2512	0	reservation	['a', 'make']	negative
3366	2513	0	food	['The', 'pastas']	positive
3366	2513	1	pastas	['and', 'food', 'is', 'rich', 'ROOT', 'pizza']	positive
3366	2513	2	pizza	['fresh', 'pastas', 'doughy']	positive
3073	2514	0	Food	['good']	positive
3303	2515	0	Lobster Bisque	['of', 'had', 'it', 'oz', 'has', 'Maine']	positive
3303	2515	1	Maine Lobster	['of', 'Bisque', 'it', 'oz']	positive
704	2517	0	Pad Thai	['Try', 'the']	positive
704	2517	1	prices	['and', 'their', 'fabulous', 'cheap']	positive
1839	2519	0	Food	['great', 'inexpensive']	positive
1756	2520	0	price	['The', 'reasonable']	positive
29	2521	0	Dessert	['']	positive
484	2522	0	food	['the', 'ordered']	positive
2574	2524	0	Ingredients	['organic']	positive
3595	2525	0	food	['pay', 'my', 'for']	negative
1097	2526	0	cuisine	['enjoys', 'fine']	positive
1097	2526	1	prices	['enjoys', 'at', 'reasonable']	positive
2692	2528	0	staff	['The', 'attentive', 'superb']	positive
2692	2528	1	ambience	['the', 'lovely']	positive
2692	2528	2	food	['the', 'superb']	positive
2590	2529	0	ingrediants	['makes', 'fancy', 'expensive']	positive
2590	2529	1	cuisine	['food', 'fine', 'the', 'makes', 'use']	positive
2590	2529	2	food	['cuisine']	positive
71	2530	0	Pizza	['and', 'THe', 'service', 'wine']	positive
71	2530	1	wine	['service', 'Pizza']	positive
71	2530	2	service	['MADE', 'were', 'too', 'excellent', 'wine', 'ROOT', 'Pizza']	positive
71	2530	3	backyard dining area	['was', 'the', 'MADE', 'place']	positive
2957	2532	0	waiters	['sweet', 'The']	positive
2957	2532	1	food	['the', 'tasty']	positive
2957	2532	2	bill	['large', 'the']	positive
3633	2534	0	service	['The', 'superb']	positive
2696	2535	0	menu	['the', 'had', 'tasting']	positive
2696	2535	1	food	['enough', 'was', 'than']	positive
1186	2536	0	table	['an', 'empty', 'get']	positive
3224	2537	0	menu	['small', 'The']	negative
935	2539	0	rice	['CHUNKS', 'the', 'make', 'RESULT']	negative
935	2539	1	RICE	['CHUNKS', 'OF', 'BURNT', 'BOWL']	negative
3355	2543	0	chocolate cake	['and', 'gelato', 'espresso', 'tasty', 'split', 'which']	conflict
3355	2543	1	vanilla gelato (with espresso)	['cake', 'tasty', 'split']	conflict
3355	2543	2	dessert	['split', 'for']	conflict
637	2545	0	surroundings	['appointments', 'Warm', 'ROOT', 'comfortable']	positive
637	2545	1	dining rooms	['separating', 'the']	neutral
2029	2546	0	reservation	['ran', 'the', 'for']	neutral
2029	2546	1	table	['our', 'get']	positive
2341	2548	0	reservation	['our', 'arrived', 'for']	positive
2004	2550	0	dining	['not', 'go', 'regular', 'fine', 'for']	neutral
644	2551	0	staff	['mannered', 'pleasant', 'ROOT', 'employ']	positive
2007	2552	0	flavors	['robust', 'The']	positive
314	2554	0	oysters	['of', 'the', 'some', 'find', 'cheapest']	positive
314	2554	1	quality	['the', 'some']	positive
3107	2555	0	table	['a', 'eat', 'for', 'wait']	neutral
580	2556	0	tiramisu chocolate cake	['concluded', 'with']	positive
1295	2557	0	counter service	['The', 'bad']	negative
2701	2559	0	Service	['great']	positive
2701	2559	1	food	['fantastic']	positive
997	2561	0	place	['a', 'This', 'is', 'peaceful', 'such', 'lovely', 'ROOT', 'eat']	positive
1491	2564	0	sauce	['The', 'delicious']	positive
1491	2564	1	crust	['perfect', 'the']	positive
906	2566	0	dinner	['my', 'Since', 'had', 'first']	neutral
906	2566	1	brunch	['to', 'had', 'Orsay', 'have']	neutral
758	2567	0	decore	['the', 'for', 'lot']	negative
758	2567	1	food	['NY', 'the']	neutral
1601	2568	0	entrees	['great', 'some', 'have']	positive
2195	2570	0	service	['The', 'excellent']	neutral
1917	2571	0	food	['served', 'The', 'good']	positive
1917	2571	1	served	['food', 'portions']	neutral
1917	2571	2	portions	['served', 'in', 'option', 'tasting']	positive
1917	2571	3	dish	['good', 'with', 'each']	positive
2252	2573	0	cater	['do', 'palates', 'like', 'but']	positive
3668	2575	0	mango chicken	['the', 'had']	positive
3668	2575	1	presentation	['the', 'beatiful']	positive
928	2576	0	food	['and', 'ambience', 'about', 'the', 'care']	neutral
928	2576	1	ambience	['food', 'care']	neutral
1794	2577	0	drinks	['out', 'overpriced', 'were']	negative
1163	2580	0	service	['The', 'fantastic']	positive
1109	2582	0	garlic mashed potatoes	['The', 'hands']	positive
899	2583	0	Food	['and', 'okay', 'service']	neutral
899	2583	1	service	['Food', 'okay']	neutral
934	2585	0	lamb meat	['The', 'CHEWY']	negative
2199	2586	0	pad thai	['The', 'had', 'best']	positive
188	2587	0	food quality	['decreased', 'the']	negative
188	2587	1	service	['the', 'part']	negative
1748	2588	0	pizza	['and', 'Great', 'service']	positive
1748	2588	1	service	['fantastic', 'Great', 'pizza']	positive
949	2589	0	waiter	['the', 'spilled']	negative
949	2589	1	red wine	['and', 'tea', 'spilled']	neutral
949	2589	2	hot tea	['spilled', 'wine']	neutral
949	2589	3	outside	['seated']	neutral
390	2590	0	oil	['ask', 'for', 'no']	negative
885	2591	0	place	['a', 'way', 'this', 'is', 'While', 'pretty', 'horrible']	positive
885	2591	1	food	['the', 'horrible']	negative
1428	2592	0	lunch	['went', 'for']	neutral
1639	2595	0	wine list	['The', 'great']	negative
1639	2595	1	desserts	['the', 'shipped']	negative
1417	2596	0	Lassi	['a', 'ordered']	neutral
3159	2597	0	coffee	['Their', 'good']	positive
363	2599	0	wine list	['food', 'great', 'fine', 'italian']	positive
363	2599	1	food	['good', 'list']	positive
363	2599	2	service	['fine']	conflict
2856	2600	0	space	['large', 'the']	positive
2856	2600	1	tables	['overcrowded', 'with']	negative
1030	2602	0	service	['the', 'goes']	conflict
1030	2602	1	waitresses	['the', 'friendly']	conflict
2838	2603	0	place	['this', 'chosing']	negative
3149	2604	0	dish	['Ive']	neutral
2780	2605	0	host	['my', 'complain']	neutral
1782	2606	0	Taxan	['ROOT', 'delicious']	positive
3696	2608	0	sandwiches	['the', 'where']	negative
3696	2608	1	price	['and', 'want']	positive
3696	2608	2	portion	['a', 'reasonably', 'want', 'in']	positive
3419	2609	0	Southern Indian cuisine	['there']	neutral
468	2610	0	place	['of', 'kind']	positive
2655	2612	0	salad	['a', 'make', 'appealing', 'that']	negative
3570	2613	0	tip	['with', 'people']	neutral
2129	2614	0	Sushi	['Killer']	positive
206	2615	0	food	['the', 'delicious']	positive
3038	2616	0	Staffs	['friendly']	negative
3038	2616	1	taste	['the', 'covers']	positive
3365	2617	0	jukebox	['The', 'plays']	positive
2742	2621	0	martini	['a', 'perfect', 'made']	positive
278	2622	0	food	['the', 'call']	neutral
3183	2623	0	cuisine	['familiar', 'the', 'with']	neutral
817	2624	0	waiter	['The', 'attentive']	positive
353	2625	0	Margarita	['Their', 'best']	positive
213	2627	0	tastes	['The', 'makes']	positive
2261	2629	0	sake list	['Their', 'extensive']	positive
2261	2629	1	Purple Haze	['looking', 'made', 'listed', 'for', 'which']	conflict
2772	2630	0	tables	['close', 'The']	negative
2772	2630	1	menu	['the', 'typical']	neutral
2772	2630	2	wine list	['the', 'overpriced']	negative
2979	2632	0	food	['The', 'aweful']	negative
2399	2634	0	appetizer	['a', 'served', 'with', 'free']	positive
2399	2634	1	portions	['perfect', 'the']	positive
2399	2634	2	served	['and', 'perfect', 'appetizer', 'are', 'They', 'ROOT']	neutral
2399	2634	3	lunch	['perfect', 'for']	neutral
3520	2635	0	space	['breathe', 'is']	positive
3520	2635	1	decor	['the', 'sets']	positive
3520	2635	2	dinner	['an', 'tone', 'for', 'intimate']	neutral
2263	2636	0	service	['the', 'great']	positive
1902	2637	0	Steak	['the', 'medium', 'ordered']	neutral
341	2638	0	rice	['the', 'had']	negative
341	2638	1	sushi	['bland', 'the', 'disgusting']	negative
341	2638	2	seasoning	['had', 'no']	negative
1649	2639	0	sushi	['realy', 'fresh', 'and', 'has', 'menu']	positive
1649	2639	1	menu	['a', 'cuisine', 'sushi', 'large', 'has', 'nice']	positive
1649	2639	2	Japanese classic cuisine	['menu', 'of']	positive
1195	2640	0	sushi	['The', 'average']	neutral
1195	2640	1	prices	['the', 'anything']	neutral
3247	2641	0	spinach	['and', 'attractions', 'the', 'enjoyed', 'mein']	positive
3247	2641	1	Shanghai low mein	['the', 'enjoyed', 'spinach']	positive
1693	2642	0	Owner	['have']	neutral
1496	2643	0	service	['upstairs']	positive
2387	2646	0	dim sum orders	['of', 'the', 'Several']	neutral
2382	2649	0	dumpling	['fetish']	positive
517	2650	0	wine menu	['entree', 'ROOT', 'Three', 'horedevous', 'page']	positive
517	2650	1	entree	['and', 'menu', 'page', 'horedevous', 'one']	positive
517	2650	2	horedevous	['menu', 'entree']	positive
1399	2651	0	food	['The', 'wonderful']	positive
1399	2651	1	owner	['the', 'accomodating', 'friendly']	positive
3488	2652	0	waiters	['and', 'owners', 'nonchalant', 'call', 'promised', 'The', 'dismayed']	negative
3488	2652	1	owners	['nonchalant', 'waiters']	negative
3117	2654	0	food	['the', 'fantastic']	positive
1024	2656	0	drink	['a', 'and', 'friends', 'have', 'conversations']	neutral
1024	2656	1	hong-kong styled milk	['a', 'and', 'hong', 'have', 'tea']	positive
1024	2656	2	tea with tapioca pearls (hot)	['hot', 'friends', 'milk', 'have']	positive
394	2657	0	chef	['the', 'recommended']	neutral
394	2657	1	assortment of fish	['Tail', 'recommended', 'an']	neutral
394	2657	2	Fatty Yellow Tail	['fish', 'including', 'Tuna', 'Shrimp']	neutral
394	2657	3	Boton Shrimp	['etc', 'Tail', 'Torro']	neutral
394	2657	4	Sea Eel	['Torro', 'Urchin']	neutral
394	2657	5	Sea Urchin	['Eel', 'recommended', 'Aside', 'the']	neutral
394	2657	6	Blue Fin Torro (Fatty Tuna)	['Eel', 'Tuna', 'Shrimp']	neutral
1483	2658	0	owner	['the', 'Kenny', 'especially', 'friendlier']	positive
2945	2659	0	room	['the', 'comfortable']	negative
2945	2659	1	plate	['on', 'what', "'s", 'forget', 'except', 'your']	positive
3487	2660	0	waterbugs	['many', 'seen']	negative
1701	2661	0	crew	['Winnie', 'are', 'the', 'ROOT', 'find', 'best', 'staff']	positive
1701	2661	1	staff	['Winnie', 'her', 'crew']	positive
1701	2661	2	serving	['you', 'find']	positive
464	2662	0	ambiance	['The', 'minimal']	positive
464	2662	1	food	['phenomenal', 'the']	negative
464	2662	2	dishes	['some', 'veal']	positive
464	2662	3	eggplant parmesan	['such', 'the', 'good']	positive
464	2662	4	veal in carozza chicken saltimbocca	['good', 'are', 'dishes', 'minimal']	positive
2779	2663	0	host	['My', 'asked']	neutral
2779	2663	1	appetizers	['waiter', 'group', 'gave']	neutral
2779	2663	2	waiter	['the', 'appetizers', 'group']	neutral
1086	2664	0	chutneys	['of', 'the', 'packages']	positive
2539	2665	0	bar	['The', 'has']	positive
2539	2665	1	mixed drink special	['the', 'catcher']	positive
2580	2667	0	food	['service', 'for', 'is', 'it', "n't", 'the', '+', 'If']	positive
2580	2667	1	service	['be', 'food', 'it', 'ambience', 'the', 'ROOT', 'or', 'must']	positive
2580	2667	2	ambience	['the', 'service']	positive
3341	2668	0	chef	['and', 'the', 'changed', 'staff']	negative
3341	2668	1	staff	['chef', 'changed']	negative
722	2669	0	ambience	['the', 'like']	positive
3685	2672	0	money	['not', 'the', 'worth']	negative
346	2673	0	prices	['is', 'place', 'not', 'the', 'ROOT', 'worth']	negative
2672	2674	0	drink	['one', 'after', 'left']	neutral
1231	2677	0	bagels	['city', 'the', 'has', 'best']	positive
1676	2678	0	atmosphere	['paying', 'for', 'had', 'which', 'the', 'nice']	conflict
3666	2681	0	waiting area	['and', 'taken', 'is', 'no']	negative
3666	2681	1	seat	['taken', 'the', 'bar']	negative
3666	2681	2	bar	['the', 'at', 'seat']	neutral
3666	2681	3	wait	['to', 'you', 'have', 'seated']	negative
2210	2682	0	food	['ordered', 'my', 'here', 'from']	negative
2210	2682	1	flavor	['dish', 'the', 'from', 'took']	negative
2210	2682	2	dish	['of', 'the', 'flavor']	negative
2210	2682	3	spice	['the', 'took']	negative
1699	2683	0	fried dumplings	['!', 'The']	positive
147	2684	0	BBQ ribs	['city', 'style', 'Chinese', 'the', 'has', 'best']	positive
2051	2685	0	waiters	['the', 'know']	neutral
862	2686	0	decor	['simple', 'The', 'comfortable']	conflict
3638	2688	0	Argentinian Pizza	['had']	neutral
3638	2688	1	lunch	['our', 'grabbed']	neutral
3638	2688	2	Pelligrino	['a', 'large', 'sharing', 'pizza']	positive
3638	2688	3	pizza	['a', 'Pelligrino', 'specials', 'two']	positive
3638	2688	4	goat cheese	['blue', 'figured', 'one', 'other', 'the', 'was']	positive
3638	2688	5	blue cheese	['the', 'other', 'goat']	positive
3088	2690	0	kamasutra	['and', 'The', 'cosmopolitan', 'have', 'excellent']	positive
3088	2690	1	bombay cosmopolitan	['kamasutra', 'excellent']	positive
3364	2691	0	date spot	['perfect', 'This', 'is', 'couples', 'the', 'ROOT']	positive
2083	2692	0	dim sum	['The', 'so']	neutral
1411	2694	0	food	['all', 'is', 'there', 'tasty', '6', 'ROOT']	positive
1566	2695	0	food	['cheap', 'good', 'ROOT']	positive
126	2697	0	Seating	['ok']	neutral
1985	2699	0	cost	['the', 'roof']	negative
1985	2699	1	botle of wine	['a', 'Even', 'inexpensive', 'with']	conflict
2320	2700	0	Service	['slow']	negative
2320	2700	1	people	['the', 'friendly']	positive
2991	2702	0	steak	['The', 'fatty']	negative
2991	2702	1	sauce	['the', 'overpowering']	negative
2146	2705	0	staff	['The', 'makes']	positive
2146	2705	1	food	['the', 'great']	positive
2146	2705	2	atmosphere	['the', 'WONDERFUL']	positive
